Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,Ligue,Saison,Home_form,Away_form,Home_avg_scored,Home_avg_conceded,Away_avg_scored,Away_avg_conceded,Form_diff,Avg_scored_diff,Avg_conceded_diff
2020-10-24,Atalanta,Sampdoria,1,3,A,0,1,A,10,5,5,4,3,1,3,4,0,0,SA,20_21,9,6,3.5,2.25,1.75,1.75,3,1.75,0.5
2020-10-24,Barcelona,Real Madrid,1,3,A,1,1,D,10,15,4,9,7,7,3,2,0,0,LL,20_21,7,10,2.0,0.5,1.2,0.6,-3,0.8,-0.09999999999999998
2020-10-24,Osasuna,Ath Bilbao,1,0,H,0,0,D,7,13,2,5,2,5,3,2,0,0,LL,20_21,7,6,1.0,0.8,0.8,1.0,1,0.19999999999999996,-0.19999999999999996
2020-10-24,Sevilla,Eibar,0,1,A,0,1,A,21,3,3,1,13,3,0,3,0,0,LL,20_21,7,4,1.25,0.75,0.8,1.2,3,0.44999999999999996,-0.44999999999999996
2020-10-24,West Ham,Man City,1,1,D,1,0,H,6,14,2,7,2,10,2,0,0,0,PL,22_21,7,7,2.2,1.4,1.75,1.75,0,0.4500000000000002,-0.3500000000000001
2020-10-24,Fulham,Crystal Palace,1,2,A,0,1,A,16,14,3,10,4,4,0,1,1,0,PL,22_21,1,7,0.8,2.4,1.2,1.6,-6,-0.3999999999999999,0.7999999999999998
2020-10-24,Man United,Chelsea,0,0,D,0,0,D,14,6,4,1,9,6,3,1,0,0,PL,22_21,6,8,2.25,3.0,2.6,1.8,-2,-0.3500000000000001,1.2
2020-10-24,Liverpool,Sheffield United,2,1,H,1,1,D,17,13,5,2,7,3,0,3,0,0,PL,22_21,10,1,2.6,2.6,0.4,1.4,9,2.2,1.2000000000000002
2020-10-25,Southampton,Everton,2,0,H,2,0,H,12,6,6,2,4,5,1,2,0,1,PL,22_21,7,13,1.6,1.8,2.8,1.4,-6,-1.1999999999999997,0.40000000000000013
2020-10-25,Juventus,Verona,1,1,D,0,0,D,16,5,8,2,6,3,1,4,0,0,SA,20_21,5,5,2.0,1.0,0.25,0.25,0,1.75,0.75
2020-10-25,Fiorentina,Udinese,3,2,H,2,1,H,4,11,3,6,2,7,1,3,0,0,SA,20_21,4,3,1.75,2.0,0.75,1.5,1,1.0,0.5
2020-10-25,Parma,Spezia,2,2,D,1,2,A,15,13,7,9,12,3,3,2,0,0,SA,20_21,3,4,1.0,2.25,1.25,2.25,-1,-0.25,0.0
2020-10-25,Benevento,Napoli,1,2,A,1,0,H,6,14,3,8,3,15,3,1,0,0,SA,20_21,6,9,2.0,3.0,4.0,0.33,-3,-2.0,2.67
2020-10-25,Cagliari,Crotone,4,2,H,3,2,H,15,11,8,6,5,1,2,4,0,1,SA,20_21,4,1,1.5,2.5,0.75,2.75,3,0.75,-0.25
2020-10-25,Sociedad,Huesca,4,1,H,1,0,H,13,6,6,4,4,5,2,1,0,0,LL,20_21,10,4,1.8,0.2,0.6,1.0,6,1.2000000000000002,-0.8
2020-10-25,Valladolid,Alaves,0,2,A,0,0,D,5,14,1,4,2,4,1,0,1,0,LL,20_21,2,4,0.8,1.6,0.6,1.4,-2,0.20000000000000007,0.20000000000000018
2020-10-25,Getafe,Granada,0,1,A,0,1,A,10,5,1,2,6,1,4,2,0,0,LL,20_21,10,10,1.0,0.6,1.4,1.6,0,-0.3999999999999999,-1.0
2020-10-25,Cadiz,Villarreal,0,0,D,0,0,D,5,7,0,2,0,5,2,2,0,0,LL,20_21,10,10,1.2,0.8,1.4,1.4,0,-0.19999999999999996,-0.5999999999999999
2020-10-25,Arsenal,Leicester,0,1,A,0,0,D,12,6,4,2,9,3,3,5,0,0,PL,22_21,9,9,1.6,1.2,2.4,1.6,0,-0.7999999999999998,-0.40000000000000013
2020-10-25,Wolves,Newcastle,1,1,D,0,0,D,16,5,3,2,2,3,0,1,0,0,PL,22_21,9,7,1.0,1.4,1.4,1.8,2,-0.3999999999999999,-0.40000000000000013
2020-10-26,Burnley,Tottenham,0,1,A,0,0,D,13,9,4,3,4,5,2,0,0,0,PL,22_21,1,8,0.75,2.0,3.0,1.6,-7,-2.25,0.3999999999999999
2020-10-26,Brighton,West Brom,1,1,D,1,0,H,5,9,3,3,6,2,2,0,0,0,PL,22_21,4,2,1.8,2.2,1.0,2.6,2,0.8,-0.3999999999999999
2020-10-26,Milan,Roma,3,3,D,1,1,D,13,11,11,9,7,7,3,2,0,0,SA,20_21,12,8,2.25,0.25,2.0,1.0,4,0.25,-0.75
2020-10-26,Levante,Celta,1,1,D,0,0,D,10,10,3,3,3,2,2,2,0,0,LL,20_21,3,4,1.0,2.0,0.6,1.8,-1,0.4,0.19999999999999996
2020-10-30,Eibar,Cadiz,0,2,A,0,2,A,9,6,3,4,7,2,1,1,0,0,LL,20_21,7,8,0.8,0.8,0.8,0.8,-1,0.0,0.0
2020-10-30,Wolves,Crystal Palace,2,0,H,2,0,H,15,11,5,2,7,6,0,2,0,1,PL,22_21,7,7,0.8,1.6,1.4,1.8,0,-0.5999999999999999,-0.19999999999999996
2020-10-31,Liverpool,West Ham,2,1,H,1,1,D,9,4,5,3,1,2,0,1,0,0,PL,22_21,10,8,2.2,2.2,2.4,1.2,2,-0.19999999999999973,1.0000000000000002
2020-10-31,Sheffield United,Man City,0,1,A,0,1,A,5,16,1,8,2,5,0,0,0,0,PL,22_21,1,8,0.6,1.4,1.6,1.6,-7,-1.0,-0.20000000000000018
2020-10-31,Crotone,Atalanta,1,2,A,1,2,A,4,16,2,7,1,3,1,3,0,0,SA,20_21,1,9,1.0,3.0,3.0,2.4,-8,-2.0,0.6000000000000001
2020-10-31,Inter,Parma,2,2,D,0,0,D,18,4,9,3,15,2,1,1,0,0,SA,20_21,10,4,2.6,1.6,1.2,2.2,6,1.4000000000000001,-0.6000000000000001
2020-10-31,Burnley,Chelsea,0,3,A,0,1,A,5,14,0,9,3,4,1,0,0,0,PL,22_21,1,6,0.6,1.8,2.0,1.6,-5,-1.4,0.19999999999999996
2020-10-31,Bologna,Cagliari,3,2,H,1,1,D,16,6,11,4,7,3,3,3,0,0,SA,20_21,3,7,1.6,2.0,2.0,2.4,-4,-0.3999999999999999,-0.3999999999999999
2020-10-31,Real Madrid,Huesca,4,1,H,2,0,H,13,9,6,2,6,3,0,2,0,0,LL,20_21,12,4,1.8,0.8,0.8,1.4,8,1.0,-0.5999999999999999
2020-10-31,Ath Bilbao,Sevilla,2,1,H,0,1,A,16,7,5,3,6,1,5,5,0,0,LL,20_21,6,7,0.8,0.8,1.0,0.8,-1,-0.19999999999999996,0.0
2020-10-31,Osasuna,Ath Madrid,1,3,A,0,1,A,8,11,3,6,3,2,1,2,0,0,LL,20_21,7,11,0.8,0.8,2.0,0.2,-4,-1.2,0.6000000000000001
2020-10-31,Alaves,Barcelona,1,1,D,1,0,H,4,25,3,9,2,14,4,3,1,0,LL,20_21,7,7,0.8,1.0,1.8,1.0,0,-1.0,0.0
2020-11-01,Spezia,Juventus,1,4,A,1,1,D,11,8,3,5,4,3,3,1,0,0,SA,20_21,5,6,1.4,2.2,1.75,1.0,-1,-0.3500000000000001,1.2000000000000002
2020-11-01,Sampdoria,Genoa,1,1,D,1,1,D,9,7,3,4,7,4,5,1,0,0,SA,20_21,9,4,2.0,1.6,1.0,2.25,5,1.0,-0.6499999999999999
2020-11-01,Roma,Fiorentina,2,0,H,1,0,H,11,3,7,1,7,4,3,2,0,1,SA,20_21,9,7,2.2,1.4,2.0,2.0,2,0.20000000000000018,-0.6000000000000001
2020-11-01,Napoli,Sassuolo,0,2,A,0,0,D,18,8,7,5,12,3,2,2,0,0,SA,20_21,12,11,3.5,0.5,3.2,1.8,1,0.2999999999999998,-1.3
2020-11-01,Torino,Lazio,3,4,A,2,1,H,8,9,6,5,7,1,2,4,0,0,SA,20_21,1,7,1.75,2.75,1.2,1.8,-6,0.55,0.95
2020-11-01,Udinese,Milan,1,2,A,0,1,A,7,8,3,4,2,4,2,2,0,0,SA,20_21,3,13,1.0,1.8,2.4,0.8,-10,-1.4,1.0
2020-11-01,Man United,Arsenal,0,1,A,0,0,D,8,7,2,2,6,3,3,3,0,0,PL,22_21,7,6,1.8,2.4,1.0,1.4,1,0.8,1.0
2020-11-01,Newcastle,Everton,2,1,H,0,0,D,11,15,4,4,5,4,2,4,0,0,PL,22_21,5,10,1.2,2.0,2.6,1.8,-5,-1.4000000000000001,0.19999999999999996
2020-11-01,Aston Villa,Southampton,3,4,A,0,3,A,19,9,10,4,11,1,1,2,0,0,PL,22_21,12,10,2.4,1.0,2.0,1.6,2,0.3999999999999999,-0.6000000000000001
2020-11-01,Tottenham,Brighton,2,1,H,1,0,H,9,6,3,2,4,5,2,1,0,0,PL,22_21,11,5,3.2,1.4,1.8,1.8,6,1.4000000000000001,-0.40000000000000013
2020-11-01,Celta,Sociedad,1,4,A,0,2,A,9,9,2,7,2,3,2,5,1,0,LL,20_21,2,12,0.4,1.8,2.6,0.4,-10,-2.2,1.4
2020-11-01,Granada,Levante,1,1,D,1,1,D,5,19,2,4,2,8,2,3,1,0,LL,20_21,10,4,1.2,1.6,0.8,1.4,6,0.3999999999999999,0.20000000000000018
2020-11-01,Valencia,Getafe,2,2,D,1,0,H,11,16,5,5,0,3,8,5,1,1,LL,20_21,4,7,0.8,1.4,0.8,0.8,-3,0.0,0.5999999999999999
2020-11-01,Betis,Elche,3,1,H,2,0,H,17,4,10,2,1,1,2,1,0,0,LL,20_21,3,10,0.8,2.2,1.0,0.8,-7,-0.19999999999999996,1.4000000000000001
2020-11-02,Villarreal,Valladolid,2,0,H,2,0,H,11,11,5,1,6,4,1,3,0,0,LL,20_21,8,2,1.0,1.2,0.8,1.6,6,0.19999999999999996,-0.40000000000000013
2020-11-02,Fulham,West Brom,2,0,H,2,0,H,13,10,6,1,5,2,3,2,0,0,PL,22_21,1,3,1.0,2.2,1.2,2.2,-2,-0.19999999999999996,0.0
2020-11-02,Leeds,Leicester,1,4,A,0,2,A,11,10,4,8,10,3,1,1,0,0,PL,22_21,10,9,1.8,1.0,2.0,1.6,1,-0.19999999999999996,-0.6000000000000001
2020-11-02,Verona,Benevento,3,1,H,1,0,H,10,10,7,5,4,5,5,4,0,1,SA,20_21,6,6,0.4,0.4,1.8,2.8,0,-1.4,-2.4
2020-11-04,Genoa,Torino,1,2,A,0,2,A,9,6,4,1,5,2,2,4,0,0,SA,20_21,5,1,1.0,2.0,2.0,3.0,4,-1.0,-1.0
2020-11-06,Sassuolo,Udinese,0,0,D,0,0,D,3,0,1,0,3,6,2,2,0,0,SA,20_21,13,3,3.4,1.6,1.2,2.0,10,2.2,-0.3999999999999999
2020-11-06,Brighton,Burnley,0,0,D,0,0,D,19,4,3,1,5,3,1,0,0,0,PL,22_21,2,1,1.4,2.2,0.2,1.6,1,1.2,0.6000000000000001
2020-11-06,Southampton,Newcastle,2,0,H,1,0,H,15,4,8,2,8,3,1,2,0,0,PL,22_21,13,8,2.4,1.2,1.6,1.6,5,0.7999999999999998,-0.40000000000000013
2020-11-06,Elche,Celta,1,1,D,1,1,D,8,14,1,6,3,3,3,4,0,0,LL,20_21,10,1,1.2,0.8,0.4,2.4,9,0.7999999999999999,-1.5999999999999999
2020-11-07,Ath Madrid,Cadiz,4,0,H,2,0,H,17,10,7,3,2,7,1,1,0,0,LL,20_21,11,11,1.4,0.2,1.0,0.2,0,0.3999999999999999,0.0
2020-11-07,Sevilla,Osasuna,1,0,H,0,0,D,9,10,1,2,3,0,2,3,0,0,LL,20_21,4,7,0.6,1.0,1.0,1.2,-3,-0.4,-0.19999999999999996
2020-11-07,Chelsea,Sheffield United,4,1,H,2,1,H,20,6,9,3,6,7,0,2,0,0,PL,22_21,9,1,2.6,1.2,0.6,1.4,8,2.0,-0.19999999999999996
2020-11-07,Huesca,Eibar,1,1,D,0,1,A,14,8,6,3,4,3,2,0,0,0,LL,20_21,3,7,0.8,2.0,0.6,0.8,-4,0.20000000000000007,1.2
2020-11-07,West Ham,Fulham,1,0,H,0,0,D,16,13,7,3,9,5,2,2,0,0,PL,22_21,8,4,2.4,1.2,0.8,1.4,4,1.5999999999999999,-0.19999999999999996
2020-11-07,Crystal Palace,Leeds,4,1,H,3,1,H,10,9,6,3,3,6,0,2,0,0,PL,22_21,4,7,0.8,2.0,1.2,1.2,-3,-0.3999999999999999,0.8
2020-11-07,Everton,Man United,1,3,A,1,2,A,7,13,1,5,5,2,4,2,0,0,PL,22_21,7,7,1.8,1.8,1.6,2.0,0,0.19999999999999996,-0.19999999999999996
2020-11-07,Cagliari,Sampdoria,2,0,H,0,0,D,13,5,7,1,2,6,0,2,0,1,SA,20_21,6,10,2.2,2.8,2.2,1.2,-4,0.0,1.5999999999999999
2020-11-07,Barcelona,Betis,5,2,H,1,1,D,18,12,9,6,9,5,2,2,0,1,LL,20_21,5,6,1.2,1.2,1.0,1.8,-1,0.19999999999999996,-0.6000000000000001
2020-11-07,Benevento,Spezia,0,3,A,0,1,A,4,13,3,7,2,4,3,3,0,0,SA,20_21,3,5,1.4,3.0,1.4,2.2,-2,0.0,0.7999999999999998
2020-11-07,Parma,Fiorentina,0,0,D,0,0,D,5,6,0,4,2,3,1,2,0,0,SA,20_21,5,4,1.6,2.2,1.8,2.4,1,-0.19999999999999996,-0.19999999999999973
2020-11-08,Milan,Verona,2,2,D,1,2,A,21,5,9,3,14,1,1,3,0,0,SA,20_21,13,8,2.4,1.0,1.0,0.6,5,1.4,0.4
2020-11-08,Arsenal,Aston Villa,0,3,A,0,1,A,13,15,2,6,3,8,0,0,0,0,PL,22_21,6,9,0.8,1.2,2.8,1.8,-3,-1.9999999999999998,-0.6000000000000001
2020-11-08,Man City,Liverpool,1,1,D,1,1,D,7,10,2,3,1,2,3,1,0,0,PL,22_21,8,10,1.2,1.4,2.2,2.4,-2,-1.0000000000000002,-1.0
2020-11-08,Leicester,Wolves,1,0,H,1,0,H,10,7,3,2,6,3,2,3,0,0,PL,22_21,9,10,2.0,1.4,1.0,1.0,-1,1.0,0.3999999999999999
2020-11-08,West Brom,Tottenham,0,1,A,0,0,D,12,19,2,5,9,6,1,0,0,0,PL,22_21,3,11,0.8,1.6,2.6,1.2,-8,-1.8,0.40000000000000013
2020-11-08,Valencia,Real Madrid,4,1,H,2,1,H,7,16,4,6,1,8,3,2,0,0,LL,20_21,4,12,1.0,1.6,2.0,0.6,-8,-1.0,1.0
2020-11-08,Valladolid,Ath Bilbao,2,1,H,1,0,H,7,17,4,2,2,11,4,2,0,0,LL,20_21,1,6,0.6,1.8,0.8,0.8,-5,-0.20000000000000007,1.0
2020-11-08,Levante,Alaves,1,1,D,0,1,A,18,6,5,2,12,1,1,6,0,1,LL,20_21,2,7,0.4,1.4,1.0,1.2,-5,-0.6,0.19999999999999996
2020-11-08,Sociedad,Granada,2,0,H,2,0,H,22,2,9,1,15,0,2,1,1,0,LL,20_21,12,8,2.8,0.6,1.0,1.6,4,1.7999999999999998,-1.0
2020-11-08,Getafe,Villarreal,1,3,A,1,2,A,13,9,5,5,3,3,3,4,0,0,LL,20_21,7,11,1.2,1.2,1.4,0.4,-4,-0.19999999999999996,0.7999999999999999
2020-11-08,Lazio,Juventus,1,1,D,0,1,A,7,9,3,6,4,2,2,2,0,0,SA,20_21,7,9,1.6,2.4,2.2,1.0,-2,-0.6000000000000001,1.4
2020-11-08,Atalanta,Inter,1,1,D,0,0,D,9,10,4,3,2,5,1,3,0,0,SA,20_21,9,8,2.6,2.2,2.2,1.4,1,0.3999999999999999,0.8000000000000003
2020-11-08,Genoa,Roma,1,3,A,0,1,A,7,18,5,11,1,8,1,0,0,0,SA,20_21,2,11,0.4,2.2,2.6,1.4,-9,-2.2,0.8000000000000003
2020-11-08,Torino,Crotone,0,0,D,0,0,D,5,7,1,2,6,3,3,4,0,1,SA,20_21,4,1,2.4,3.0,1.0,2.6,3,1.4,0.3999999999999999
2020-11-08,Bologna,Napoli,0,1,A,0,1,A,6,8,4,4,4,7,3,0,0,0,SA,20_21,6,12,2.2,2.0,2.8,0.8,-6,-0.5999999999999996,1.2
2020-11-20,Osasuna,Huesca,1,1,D,0,1,A,18,6,7,5,4,3,2,3,0,0,LL,20_21,7,3,0.8,0.8,1.0,2.2,4,-0.19999999999999996,-1.4000000000000001
2020-11-21,Crotone,Lazio,0,2,A,0,1,A,12,13,6,9,2,6,3,4,0,0,SA,20_21,2,8,1.0,2.2,1.6,1.8,-6,-0.6000000000000001,0.40000000000000013
2020-11-21,Newcastle,Chelsea,0,2,A,0,1,A,8,14,1,3,7,4,2,0,0,0,PL,22_21,7,11,1.4,1.8,2.8,0.8,-4,-1.4,1.0
2020-11-21,Levante,Elche,1,1,D,1,0,H,13,11,5,5,5,4,1,4,0,0,LL,20_21,3,8,0.6,1.4,1.2,1.0,-5,-0.6,0.3999999999999999
2020-11-21,Man United,West Brom,1,0,H,0,0,D,17,7,7,2,8,2,1,1,0,0,PL,22_21,7,2,1.6,1.8,0.2,1.2,5,1.4000000000000001,0.6000000000000001
2020-11-21,Villarreal,Real Madrid,1,1,D,0,1,A,13,6,1,1,4,2,1,2,0,0,LL,20_21,11,9,1.4,0.4,2.0,1.4,2,-0.6000000000000001,-0.9999999999999999
2020-11-21,Sevilla,Celta,4,2,H,2,2,D,15,10,10,7,3,2,2,2,0,0,LL,20_21,4,2,0.6,1.0,0.6,2.0,2,0.0,-1.0
2020-11-21,Ath Madrid,Barcelona,1,0,H,1,0,H,9,13,2,4,8,8,4,0,0,0,LL,20_21,13,5,2.2,0.2,1.6,1.6,8,0.6000000000000001,-1.4000000000000001
2020-11-21,Juventus,Cagliari,2,0,H,2,0,H,13,2,8,0,9,1,3,2,0,0,SA,20_21,7,9,1.8,1.2,2.6,2.4,-2,-0.8,-1.2
2020-11-21,Spezia,Atalanta,0,0,D,0,0,D,6,9,3,5,1,2,3,3,0,0,SA,20_21,5,7,1.6,2.2,2.0,2.2,-2,-0.3999999999999999,0.0
2020-11-21,Tottenham,Man City,2,0,H,1,0,H,4,22,2,5,0,10,2,2,0,0,PL,22_21,13,9,2.6,1.0,1.0,0.6,4,1.6,0.4
2020-11-21,Aston Villa,Brighton,1,2,A,0,1,A,15,7,4,3,12,3,2,1,0,1,PL,22_21,9,3,2.8,1.8,1.0,1.6,6,1.7999999999999998,0.19999999999999996
2020-11-22,Eibar,Getafe,0,0,D,0,0,D,15,8,5,3,3,4,3,4,1,0,LL,20_21,8,4,0.8,0.8,0.8,1.8,4,0.0,-1.0
2020-11-22,Cadiz,Sociedad,0,1,A,0,0,D,2,14,0,4,1,6,2,1,0,0,LL,20_21,8,15,0.8,1.0,3.2,0.4,-7,-2.4000000000000004,0.6
2020-11-22,Granada,Valladolid,1,3,A,0,1,A,16,9,6,3,5,3,4,3,0,0,LL,20_21,8,4,0.8,0.8,1.0,1.8,4,-0.19999999999999996,-1.0
2020-11-22,Alaves,Valencia,2,2,D,2,0,H,13,13,3,5,4,5,1,1,0,0,LL,20_21,8,4,1.0,0.8,1.6,1.8,4,-0.6000000000000001,-1.0
2020-11-22,Leeds,Arsenal,0,0,D,0,0,D,25,9,4,2,5,3,3,0,0,1,PL,22_21,4,6,1.2,2.0,0.6,1.2,-2,0.6,0.8
2020-11-22,Sheffield United,West Ham,0,1,A,0,0,D,9,15,5,3,2,6,0,0,0,0,PL,22_21,1,8,0.8,2.0,1.8,1.2,-7,-1.0,0.8
2020-11-22,Liverpool,Leicester,3,0,H,2,0,H,24,11,13,4,10,3,0,2,0,0,PL,22_21,8,9,1.8,2.4,1.2,1.0,-1,0.6000000000000001,1.4
2020-11-22,Roma,Parma,3,0,H,3,0,H,12,1,7,1,4,1,0,0,0,0,SA,20_21,13,6,2.8,1.2,1.4,1.4,7,1.4,-0.19999999999999996
2020-11-22,Verona,Sassuolo,0,2,A,0,1,A,13,10,7,5,6,1,1,3,0,0,SA,20_21,6,11,1.2,1.0,2.6,1.4,-5,-1.4000000000000001,-0.3999999999999999
2020-11-22,Udinese,Genoa,1,0,H,1,0,H,7,5,4,1,4,8,2,3,0,1,SA,20_21,4,2,1.2,1.6,0.6,1.6,2,0.6,0.0
2020-11-22,Napoli,Milan,1,3,A,0,1,A,16,11,9,7,8,5,3,4,1,0,SA,20_21,12,11,2.6,0.8,2.4,1.4,1,0.20000000000000018,-0.5999999999999999
2020-11-22,Inter,Torino,4,2,H,0,1,A,9,11,7,6,1,1,3,2,0,0,SA,20_21,6,5,1.4,1.2,2.0,2.2,1,-0.6000000000000001,-1.0000000000000002
2020-11-22,Fulham,Everton,2,3,A,1,3,A,14,9,6,7,2,5,2,0,0,0,PL,22_21,4,4,0.8,1.0,1.6,2.2,0,-0.8,-1.2000000000000002
2020-11-22,Fiorentina,Benevento,0,1,A,0,0,D,5,10,3,4,4,4,2,3,0,0,SA,20_21,5,3,1.2,1.6,1.0,2.6,2,0.19999999999999996,-1.0
2020-11-22,Sampdoria,Bologna,1,2,A,1,1,D,8,7,4,5,9,10,2,2,0,0,SA,20_21,10,3,1.8,1.0,1.4,2.0,7,0.40000000000000013,-1.0
2020-11-23,Burnley,Crystal Palace,1,0,H,1,0,H,10,15,4,5,4,7,2,0,0,0,PL,22_21,2,7,0.2,1.4,1.4,1.8,-5,-1.2,-0.40000000000000013
2020-11-23,Wolves,Southampton,1,1,D,0,0,D,20,7,9,2,7,4,2,0,0,0,PL,22_21,10,13,1.0,0.4,2.6,1.2,-3,-1.6,-0.7999999999999999
2020-11-23,Ath Bilbao,Betis,4,0,H,2,0,H,14,7,9,1,6,3,0,0,0,0,LL,20_21,6,6,1.0,1.0,1.4,2.2,0,-0.3999999999999999,-1.2000000000000002
2020-11-27,Crystal Palace,Newcastle,0,2,A,0,0,D,12,14,3,7,7,3,2,2,0,0,PL,22_21,7,4,1.4,1.2,0.8,2.0,3,0.5999999999999999,-0.8
2020-11-27,Valladolid,Levante,1,1,D,0,0,D,10,10,4,3,3,11,0,3,0,0,LL,20_21,7,4,1.4,1.6,0.8,1.2,3,0.5999999999999999,0.40000000000000013
2020-11-28,Sassuolo,Inter,0,3,A,0,2,A,7,9,3,4,6,2,3,1,0,0,SA,20_21,11,8,2.2,1.2,2.0,1.4,3,0.20000000000000018,-0.19999999999999996
2020-11-28,Atalanta,Verona,0,2,A,0,0,D,15,7,6,3,4,1,2,3,0,0,SA,20_21,5,6,1.0,1.8,1.2,1.2,-1,-0.19999999999999996,0.6000000000000001
2020-11-28,Benevento,Juventus,1,1,D,1,1,D,8,11,5,5,5,8,6,1,0,1,SA,20_21,3,9,1.0,2.6,1.8,0.8,-6,-0.8,1.8
2020-11-28,Huesca,Sevilla,0,1,A,0,0,D,5,16,1,4,1,10,4,3,0,0,LL,20_21,3,6,1.2,2.4,1.2,1.2,-3,0.0,1.2
2020-11-28,Real Madrid,Alaves,1,2,A,0,1,A,20,11,9,6,12,9,2,3,0,0,LL,20_21,7,6,1.8,1.6,1.2,1.2,1,0.6000000000000001,0.40000000000000013
2020-11-28,West Brom,Sheffield United,1,0,H,1,0,H,17,21,6,5,14,9,2,3,0,0,PL,22_21,2,1,0.2,1.0,0.6,1.8,1,-0.39999999999999997,-0.8
2020-11-28,Everton,Leeds,0,1,A,0,0,D,15,23,8,7,4,2,1,2,0,0,PL,22_21,4,4,1.4,2.2,1.0,1.8,0,0.3999999999999999,0.40000000000000013
2020-11-28,Man City,Burnley,5,0,H,3,0,H,19,9,6,1,6,4,0,0,0,0,PL,22_21,8,5,0.8,0.8,0.2,0.8,3,0.6000000000000001,0.0
2020-11-28,Brighton,Liverpool,1,1,D,0,0,D,11,6,3,2,4,3,2,1,0,0,PL,22_21,6,11,1.0,1.0,2.0,1.0,-5,-1.0,0.0
2020-11-28,Elche,Cadiz,1,1,D,1,0,H,4,7,3,2,1,9,6,2,1,0,LL,20_21,8,7,1.4,1.2,0.6,1.0,1,0.7999999999999999,0.19999999999999996
2020-11-28,Valencia,Ath Madrid,0,1,A,0,0,D,5,14,2,6,2,7,2,5,0,0,LL,20_21,5,15,2.0,1.8,2.4,0.2,-10,-0.3999999999999999,1.6
2020-11-29,Barcelona,Osasuna,4,0,H,2,0,H,20,10,11,5,5,3,1,0,0,0,LL,20_21,4,5,1.4,1.6,0.6,1.0,-1,0.7999999999999999,0.6000000000000001
2020-11-29,Getafe,Ath Bilbao,1,1,D,0,1,A,11,5,3,2,3,2,2,4,0,0,LL,20_21,5,9,0.8,1.2,1.8,0.8,-4,-1.0,0.3999999999999999
2020-11-29,Napoli,Roma,4,0,H,1,0,H,13,4,9,1,11,4,1,2,0,0,SA,20_21,9,13,1.6,1.4,3.2,1.2,-4,-1.6,0.19999999999999996
2020-11-29,Lazio,Udinese,1,3,A,0,2,A,8,6,6,4,4,4,3,4,0,0,SA,20_21,10,7,1.8,1.6,1.4,1.4,3,0.40000000000000013,0.20000000000000018
2020-11-29,Bologna,Crotone,1,0,H,1,0,H,11,5,7,1,10,3,2,4,0,0,SA,20_21,6,2,1.8,2.0,0.8,1.8,4,1.0,0.19999999999999996
2020-11-29,Milan,Fiorentina,2,0,H,2,0,H,11,5,5,3,3,6,2,4,0,0,SA,20_21,11,5,2.4,1.6,1.0,1.4,6,1.4,0.20000000000000018
2020-11-29,Arsenal,Wolves,1,2,A,1,2,A,13,11,2,5,8,4,3,4,0,0,PL,22_21,4,8,0.2,1.0,1.0,0.6,-4,-0.8,0.4
2020-11-29,Chelsea,Tottenham,0,0,D,0,0,D,13,5,3,1,3,3,4,2,0,0,PL,22_21,11,13,2.4,0.8,1.8,0.8,-2,0.5999999999999999,0.0
2020-11-29,Southampton,Man United,2,3,A,2,0,H,10,15,5,6,5,9,1,0,0,0,PL,22_21,11,10,2.4,1.4,1.6,0.6,1,0.7999999999999998,0.7999999999999999
2020-11-29,Cagliari,Spezia,2,2,D,0,1,A,9,12,4,5,4,5,0,4,0,0,SA,20_21,9,6,2.2,1.8,1.6,1.6,3,0.6000000000000001,0.19999999999999996
2020-11-29,Celta,Granada,3,1,H,1,1,D,17,9,8,2,8,0,4,3,1,0,LL,20_21,2,7,1.0,2.4,0.8,1.2,-5,0.19999999999999996,1.2
2020-11-29,Sociedad,Villarreal,1,1,D,1,1,D,8,10,4,2,4,4,5,3,0,0,LL,20_21,15,11,2.8,0.4,1.6,0.6,4,1.1999999999999997,-0.19999999999999996
2020-11-30,West Ham,Aston Villa,2,1,H,1,1,D,6,16,2,6,3,7,1,1,0,0,PL,22_21,8,6,1.4,1.2,1.6,1.8,2,-0.20000000000000018,-0.6000000000000001
2020-11-30,Leicester,Fulham,1,2,A,0,2,A,16,10,3,5,6,5,0,2,0,0,PL,22_21,9,4,1.2,1.0,1.2,1.4,5,0.0,-0.3999999999999999
2020-11-30,Betis,Eibar,0,2,A,0,0,D,7,11,3,6,6,2,2,1,0,0,LL,20_21,3,6,1.0,3.0,0.4,0.6,-3,0.6,2.4
2020-11-30,Torino,Sampdoria,2,2,D,1,0,H,11,7,8,2,6,2,1,2,0,0,SA,20_21,5,7,2.0,2.4,1.6,1.2,-2,0.3999999999999999,1.2
2020-11-30,Genoa,Parma,1,2,A,0,1,A,12,7,5,3,2,2,2,2,0,0,SA,20_21,1,3,0.6,1.8,1.2,2.0,-2,-0.6,-0.19999999999999996
2020-12-04,Ath Bilbao,Celta,0,2,A,0,0,D,10,6,0,4,4,5,2,1,0,0,LL,20_21,7,5,1.6,1.0,1.6,2.2,2,0.0,-1.2000000000000002
2020-12-05,Inter,Bologna,3,1,H,2,0,H,11,9,9,7,7,3,1,2,0,0,SA,20_21,11,9,2.4,1.0,1.4,1.2,2,1.0,-0.19999999999999996
